Locality,City,Project Name,Price (INR),Area (SqFt),Price/SqFt,BHK,Bathrooms,Property Type,Furnishing,Source,Scraped At
Ghatkesar,Hyderabad,Independent House,₹59.00 L,1000 sqft,"₹5,900/sqft",2 BHK,1,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:13
Ghatkesar,Hyderabad,Independent House,₹47.00 L,900 sqft,"₹5,222/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:13
Ghatkesar,Hyderabad,Independent House,₹45.00 L,1450 sqft,"₹3,103/sqft",3 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:13
KENDRIYA VIDYALAYA NFC NAGAR,Hyderabad,Independent House,₹52.00 L,860 sqft,"₹6,047/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:13
Ghatkesar,Hyderabad,Independent House,₹46.00 L,860 sqft,"₹5,349/sqft",2 BHK,3,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:47:13
Ghatkesar,Hyderabad,Independent House,₹1.10 Cr,1800 sqft,"₹6,111/sqft",3 BHK,3,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:47:13
Ghatkesar,Hyderabad,Independent House,₹50.00 L,1800 sqft,"₹2,778/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:13
Ghatkesar,Hyderabad,Independent House,₹70.00 L,1335 sqft,"₹5,243/sqft",2 BHK,3,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:13
"NFC Nagar,",Hyderabad,Independent House,₹1.20 Cr,2400 sqft,"₹5,000/sqft",4 BHK,4,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:47:13
NFC Nagar,Hyderabad,Independent House,₹41.00 L,900 sqft,"₹4,556/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:13
Bokkoniguda,Hyderabad,Independent House,₹80.00 L,900 sqft,"₹8,889/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:13
"GGPQ+PP5, Bharat Nagar, Kowkoor, Secunderabad, Telangana 500078, India",Hyderabad,Independent House,₹52.00 L,900 sqft,"₹5,778/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:13
Ghatkesar,Hyderabad,Standalone Building,₹2.00 Cr,4199 sqft,"₹4,763/sqft",4 BHK,7,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:13
"Ghatkesar,",Hyderabad,Independent House,₹68.00 L,1350 sqft,"₹5,037/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:13
NFC Nagar,Hyderabad,Independent House,₹50.00 L,900 sqft,"₹5,556/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:13
Ghatkesar,Hyderabad,Independent House,₹75.00 L,2655 sqft,"₹2,825/sqft",3 BHK,3,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:13
Ghatkesar,Hyderabad,Independent House,₹72.00 L,1350 sqft,"₹5,333/sqft",2 BHK,3,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:13
NFC Nagar,Hyderabad,Independent House,₹62.00 L,1026 sqft,"₹6,043/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:13
Pasumamula,Hyderabad,balaji ashyai,₹2.27 Cr,3240 sqft,"₹7,000/sqft",4 BHK,4,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:15
"CMJ7+9WM, Annojiguda, Badesahebguda, Telangana 501301, India",Hyderabad,Independent House,₹28.00 L,648 sqft,"₹4,321/sqft",1 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:15
Ghatkesar,Hyderabad,Independent House,₹45.00 L,1350 sqft,"₹3,333/sqft",4 BHK,3,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:15
Ghatkesar,Hyderabad,Independent House,₹72.00 L,1200 sqft,"₹6,000/sqft",4 BHK,4,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:47:15
Ghatkesar,Hyderabad,Bandari Blossoms &#40;Laxmi Infratech&#41;,₹47.00 L,1050 sqft,"₹4,476/sqft",2 BHK,2,Apartment,Furnished,nobroker.in,2026-02-25 15:47:15
ghatkesar,Hyderabad,Bandari Blossoms,₹47.00 L,1000 sqft,"₹4,700/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:15
Ghatkesar,Hyderabad,BANDARI BLOSOMES,₹45.00 L,1050 sqft,"₹4,286/sqft",2 BHK,2,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:47:15
Ghatkesar,Hyderabad,BANDARI BLOSOMES,₹55.00 L,1100 sqft,"₹5,000/sqft",2 BHK,2,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:47:15
ghatkesar,Hyderabad,Independent House,₹45.00 L,1202 sqft,"₹3,744/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:15
Sunshine park,Hyderabad,Independent House,₹97.00 L,1485 sqft,"₹6,532/sqft",3 BHK,3,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:15
ghatkesar,Hyderabad,yadadri residency,₹45.00 L,1166 sqft,"₹3,859/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:15
Ghatkesar,Hyderabad,Independent House,₹50.00 L,1100 sqft,"₹4,545/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:15
Kondapur,Hyderabad,Independent House,₹1.00 Cr,1900 sqft,"₹5,263/sqft",3 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:15
Balaji Nagar,Hyderabad,Independent House,₹25.00 L,1000 sqft,"₹2,500/sqft",2 BHK,3,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:15
Ghatkesar,Hyderabad,Independent House,₹55.00 L,850 sqft,"₹6,471/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:15
Ghatkesar,Hyderabad,Independent House,₹60.00 L,1000 sqft,"₹6,000/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:15
Kondapur ghatkesar,Hyderabad,Independent House,₹66.00 L,1700 sqft,"₹3,882/sqft",3 BHK,4,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:15
Kondapur,Hyderabad,Independent House,₹80.00 L,1450 sqft,"₹5,517/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:15
Pocharam,Hyderabad,Sadbhavana Pocharam,₹25.50 L,748 sqft,"₹3,409/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:15
Kondapur,Hyderabad,Independent House,₹1.25 Cr,1000 sqft,"₹12,500/sqft",2 BHK,3,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:15
Ghatkesar,Hyderabad,Independent House,₹25.00 L,675 sqft,"₹3,704/sqft",1 BHK,1,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:15
Sushanth Nagar,Hyderabad,Shilpi residency,₹50.00 L,970 sqft,"₹5,155/sqft",2 BHK,2,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:47:15
Ghatkesar,Hyderabad,Independent House,₹60.00 L,1201 sqft,"₹4,996/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:15
Kondapur,Hyderabad,Independent House,₹60.00 L,1107 sqft,"₹5,420/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:15
Ghatkesar,Hyderabad,Independent House,₹90.00 L,1755 sqft,"₹5,128/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:47:15
Kanchan Bagh,Hyderabad,Standalone Building,₹45.00 L,1075 sqft,"₹4,186/sqft",2 BHK,2,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:45:21
Champapet,Hyderabad,Independent House,₹2.25 Cr,2214 sqft,"₹10,163/sqft",4 BHK,8,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:21
Champapet,Hyderabad,vaishnavi lotus apartment,₹60.00 L,1000 sqft,"₹6,000/sqft",2 BHK,2,Apartment,Furnished,nobroker.in,2026-02-25 15:45:21
Champapet,Hyderabad,Independent House,₹1.30 Cr,2000 sqft,"₹6,500/sqft",4 BHK,5,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:21
Santosh Nagar,Hyderabad,Independent House,₹1.20 Cr,1980 sqft,"₹6,061/sqft",4 BHK,3,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:21
Santosh Nagar,Hyderabad,Independent House,₹1.45 Cr,1125 sqft,"₹12,889/sqft",2 BHK,3,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:45:21
"8-3-1-LE-25, Virat Nagar, Kanchan Bagh, Hyderabad, Telangana 500097, India",Hyderabad,Independent House,₹1.80 Cr,1494 sqft,"₹12,048/sqft",3 BHK,4,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:21
Champapet,Hyderabad,Independent House,₹2.50 Cr,1549 sqft,"₹16,139/sqft",2 BHK,3,Apartment,Furnished,nobroker.in,2026-02-25 15:45:21
Santosh Nagar,Hyderabad,Independent House,₹2.00 Cr,600 sqft,"₹33,333/sqft",2 BHK,1,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:21
"Virat Nagar Colony Park, Virat Nagar, Kanchan Bagh, Hyderabad, Rangareddy, Telangana, India",Hyderabad,Independent House,₹1.75 Cr,2100 sqft,"₹8,333/sqft",4 BHK,3,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:21
SVR Ananya,Hyderabad,Svr Ananya Apartment,₹1.43 Cr,2200 sqft,"₹6,515/sqft",3 BHK,3,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:21
Santosh Nagar,Hyderabad,Independent House,₹2.70 Cr,4500 sqft,"₹6,000/sqft",4 BHK,7,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:45:21
Maruthi Nagar,Hyderabad,Independent House,₹1.80 Cr,1899 sqft,"₹9,479/sqft",3 BHK,2,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:45:21
"9-7-343, beside AS Arcade, East Maruti Nagar, New Santoshnagar, Kanchan Bagh, Champapet, Hyderabad, Telangana 500059, India",Hyderabad,"sai recidency, maruthi nagar, santosh nagar",₹43.00 L,930 sqft,"₹4,624/sqft",2 BHK,2,Apartment,Furnished,nobroker.in,2026-02-25 15:45:21
Champapet,Hyderabad,Independent House,₹5.00 Cr,2152 sqft,"₹23,234/sqft",4 BHK,6,Apartment,Furnished,nobroker.in,2026-02-25 15:45:21
Sai Ram Nagar,Hyderabad,Shraddha infra,₹1.41 Cr,2200 sqft,"₹6,409/sqft",3 BHK,3,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:21
Champapet,Hyderabad,Independent House,₹3.50 Cr,3800 sqft,"₹9,211/sqft",4 BHK,7,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:45:21
Champapet,Hyderabad,BPS Twin Towers,₹90.00 L,1285 sqft,"₹7,004/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:21
Champapet,Hyderabad,Independent House,₹50.00 L,1250 sqft,"₹4,000/sqft",2 BHK,1,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:45:21
Champapet,Hyderabad,Surender Reddy Dr Lattupalli,₹1.08 Cr,1665 sqft,"₹6,486/sqft",3 BHK,3,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:21
Champapet,Hyderabad,Independent House,₹1.00 Cr,1200 sqft,"₹8,333/sqft",2 BHK,3,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:21
Santosh Nagar,Hyderabad,Jayashekhara Brudavan appartments,₹54.00 L,1000 sqft,"₹5,400/sqft",2 BHK,2,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:45:21
New Santoshnagar,Hyderabad,Jayashekhara Brundavan,₹65.00 L,1200 sqft,"₹5,417/sqft",3 BHK,2,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:45:21
Kanchanbagh,Hyderabad,Sri Maruthi Residency,₹45.00 L,730 sqft,"₹6,164/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:21
Kanchan Bagh,Hyderabad,Independent House,₹40.00 L,522 sqft,"₹7,663/sqft",1 BHK,1,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:21
Kanchan Bagh,Hyderabad,Sri Maruthi Residency,₹40.00 L,866 sqft,"₹4,619/sqft",2 BHK,2,Apartment,Furnished,nobroker.in,2026-02-25 15:45:21
Jillelaguda,Hyderabad,Sri Sai Residency,₹62.00 L,1000 sqft,"₹6,200/sqft",2 BHK,2,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:45:24
Santosh Nagar,Hyderabad,Independent House,₹2.00 Cr,3600 sqft,"₹5,556/sqft",4 BHK,10,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:45:24
maruthi nagar,Hyderabad,Independent House,₹1.60 Cr,2500 sqft,"₹6,400/sqft",4 BHK,4,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:45:24
ETERNAL LAKSHMI APARTMENT,Hyderabad,"eternal laxmi,champapet",₹1.05 Cr,1590 sqft,"₹6,604/sqft",3 BHK,3,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:45:24
Champapet,Hyderabad,Independent House,₹2.30 Cr,1200 sqft,"₹19,167/sqft",2 BHK,2,Apartment,Furnished,nobroker.in,2026-02-25 15:45:24
Santosh Nagar,Hyderabad,Independent House,₹3.00 Cr,4000 sqft,"₹7,500/sqft",4 BHK,9,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:45:24
Kanchan Bagh,Hyderabad,Independent House,₹2.50 Cr,3000 sqft,"₹8,333/sqft",4 BHK,5,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:45:24
SVS Krishna Sai Residency,Hyderabad,SVS Krishna Sai Residency,₹27.00 L,878 sqft,"₹3,075/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:24
Champapet,Hyderabad,Standalone Building,₹90.00 L,1872 sqft,"₹4,808/sqft",4 BHK,5,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:24
"9-7-172/1, Raji Reddy Nagar, New Santoshnagar, Santosh Nagar, Hyderabad, Telangana 500059, India",Hyderabad,Standalone Building,₹2.30 Cr,1200 sqft,"₹19,167/sqft",2 BHK,3,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:45:24
Santosh nagar,Hyderabad,Independent House,₹38.00 L,900 sqft,"₹4,222/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:24
Kharmanghat,Hyderabad,sd,₹35.00 L,1800 sqft,"₹1,944/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:24
Santosh Nagar,Hyderabad,Independent House,₹50.00 L,1206 sqft,"₹4,146/sqft",4 BHK,3,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:24
Santosh Nagar,Hyderabad,Independent House,₹4.25 Cr,2400 sqft,"₹17,708/sqft",3 BHK,3,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:24
"Bhavani Nagar Colony, New Santoshnagar",Hyderabad,Maruthi residency,₹38.00 L,900 sqft,"₹4,222/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:24
Kharmanghat,Hyderabad,maruthi,₹40.00 L,875 sqft,"₹4,571/sqft",2 BHK,2,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:45:24
Santosh Nagar,Hyderabad,sai sidhartha residency,₹35.00 L,600 sqft,"₹5,833/sqft",1 BHK,1,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:24
santhosh nagar,Hyderabad,Independent House,₹80.00 L,1116 sqft,"₹7,168/sqft",2 BHK,1,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:24
Champapet,Hyderabad,"Cnr Plaza, Champapet",₹65.00 L,1500 sqft,"₹4,333/sqft",2 BHK,2,Apartment,Furnished,nobroker.in,2026-02-25 15:45:24
Santosh Nagar,Hyderabad,Standalone Building,₹2.00 Cr,1350 sqft,"₹14,815/sqft",2 BHK,3,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:24
Hafiz Baba Nagar,Hyderabad,Independent House,₹42.00 L,500 sqft,"₹8,400/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:24
Bandlaguda Jagir,Hyderabad,Independent House,₹50.00 L,972 sqft,"₹5,144/sqft",3 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:24
Santosh Nagar,Hyderabad,Independent House,₹74.00 L,2160 sqft,"₹3,426/sqft",3 BHK,3,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:24
Santosh Nagar,Hyderabad,Independent House,₹30.00 L,900 sqft,"₹3,333/sqft",2 BHK,1,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:45:24
"Santosh Nagar,",Hyderabad,Independent House,₹85.00 L,1800 sqft,"₹4,722/sqft",4 BHK,4,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:45:24
Chandrayangutta,Hyderabad,qathwa apartment,₹45.00 L,1300 sqft,"₹3,462/sqft",3 BHK,3,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:46:11
", Chandrayangutta,",Hyderabad,standalone building,₹75.00 L,4000 sqft,"₹1,875/sqft",4 BHK,7,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:11
Yousufguda,Hyderabad,Independent House,₹60.00 L,900 sqft,"₹6,667/sqft",2 BHK,1,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:11
Chandrayangutta,Hyderabad,Independent House,₹37.00 L,1974 sqft,"₹1,874/sqft",3 BHK,1,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:11
Chandrayangutta,Hyderabad,Independent House,₹25.00 L,630 sqft,"₹3,968/sqft",2 BHK,2,Apartment,Furnished,nobroker.in,2026-02-25 15:46:11
Chandrayangutta,Hyderabad,Independent House,₹85.00 L,4700 sqft,"₹1,809/sqft",4 BHK,7,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:11
# Ghazi Millat Colony,Hyderabad,Independent House,₹65.00 L,1100 sqft,"₹5,909/sqft",3 BHK,1,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:11
Chandrayangutta,Hyderabad,global aparmtnet,₹45.00 L,950 sqft,"₹4,737/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:11
Chandrayanagutta,Hyderabad,Parivar town,₹1.80 Cr,1050 sqft,"₹17,143/sqft",3 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:11
Chandrayangutta,Hyderabad,Standalone Building,₹1.45 Cr,3600 sqft,"₹4,028/sqft",4 BHK,9,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:46:11
Chandrayangutta,Hyderabad,Standalone Building,₹1.50 Cr,3240 sqft,"₹4,630/sqft",4 BHK,6,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:11
Gazimilath Colony,Hyderabad,Independent House,₹1.40 Cr,3100 sqft,"₹4,516/sqft",4 BHK,4,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:11
Chandrayangutta,Hyderabad,Independent House,₹40.00 L,990 sqft,"₹4,040/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:11
chandrayan guta,Hyderabad,Independent House,₹25.00 L,1000 sqft,"₹2,500/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:11
Al Mujtaba Street,Hyderabad,Independent House,₹1.50 Cr,900 sqft,"₹16,667/sqft",3 BHK,3,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:46:11
naseeb nagar,Hyderabad,Independent House,₹28.00 L,534 sqft,"₹5,243/sqft",1 BHK,1,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:11
Chandrayangutta,Hyderabad,Independent House,₹35.00 L,1008 sqft,"₹3,472/sqft",3 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:11
Chandrayangutta,Hyderabad,Apartment,₹30.00 L,1800 sqft,"₹1,667/sqft",2 BHK,4,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:11
Chandrayangutta,Hyderabad,RK Apartment,₹45.00 L,1300 sqft,"₹3,462/sqft",3 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:11
Falaknuma,Hyderabad,RS Residency,₹70.00 L,1450 sqft,"₹4,828/sqft",4 BHK,3,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:46:11
Chandrayangutta,Hyderabad,apartment,₹29.00 L,1340 sqft,"₹2,164/sqft",3 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:11
Chandrayangutta,Hyderabad,Standalone Building,₹32.00 L,1800 sqft,"₹1,778/sqft",2 BHK,4,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:11
Chandrayangutta,Hyderabad,Independent House,₹1.20 Cr,900 sqft,"₹13,333/sqft",2 BHK,2,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:46:11
Chandrayangutta,Hyderabad,Independent House,₹48.00 L,1170 sqft,"₹4,103/sqft",3 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:11
Chandrayangutta,Hyderabad,Independent House,₹1.20 Cr,1980 sqft,"₹6,061/sqft",4 BHK,6,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:46:11
salara,Hyderabad,Independent House,₹25.00 L,632 sqft,"₹3,956/sqft",1 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:11
Fathima Nagar,Hyderabad,Independent House,₹42.00 L,1200 sqft,"₹3,500/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:14
Chandrayangutta,Hyderabad,Independent House,₹42.00 L,1170 sqft,"₹3,590/sqft",3 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:14
Falaknuma,Hyderabad,Independent House,₹22.00 L,580 sqft,"₹3,793/sqft",2 BHK,1,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:14
Falaknuma,Hyderabad,Independent House,₹35.00 L,1335 sqft,"₹2,622/sqft",3 BHK,4,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:14
falaknuma,Hyderabad,Independent House,₹19.00 L,514 sqft,"₹3,696/sqft",1 BHK,1,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:14
Falaknuma,Hyderabad,Independent House,₹58.00 L,1800 sqft,"₹3,222/sqft",3 BHK,1,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:14
Chandrayangutta,Hyderabad,Independent House,₹48.00 L,900 sqft,"₹5,333/sqft",2 BHK,1,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:14
Chandrayangutta,Hyderabad,Naseeb Residency,₹27.00 L,1500 sqft,"₹1,800/sqft",3 BHK,3,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:14
Chandrayangutta,Hyderabad,standardlone building,₹3.15 Cr,6000 sqft,"₹5,250/sqft",4 BHK,4,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:46:14
Falaknuma,Hyderabad,Independent House,₹70.00 L,1710 sqft,"₹4,094/sqft",4 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:14
Chandrayangutta,Hyderabad,Independent House,₹60.00 L,1200 sqft,"₹5,000/sqft",4 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:14
Chandrayangutta,Hyderabad,Independent House,₹35.00 L,900 sqft,"₹3,889/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:14
Naseeb Nagar,Hyderabad,Independent House,₹2.25 Cr,4445 sqft,"₹5,062/sqft",4 BHK,11,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:14
naseeb nagar,Hyderabad,Independent House,₹2.50 Cr,4000 sqft,"₹6,250/sqft",4 BHK,12,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:14
Chandrayangutta,Hyderabad,Independent House,₹45.00 L,800 sqft,"₹5,625/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:14
Naseeb Nagar,Hyderabad,Independent House,₹80.00 L,1800 sqft,"₹4,444/sqft",4 BHK,6,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:14
Falaknuma,Hyderabad,Independent House,₹1.05 Cr,2000 sqft,"₹5,250/sqft",4 BHK,6,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:14
Chandrayangutta,Hyderabad,Independent House,₹60.00 L,943 sqft,"₹6,363/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:14
Falaknuma,Hyderabad,Independent House,₹65.00 L,675 sqft,"₹9,630/sqft",1 BHK,1,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:46:14
Kanchan Bagh,Hyderabad,Independent House,₹1.25 Cr,1350 sqft,"₹9,259/sqft",4 BHK,3,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:14
Chandrayangutta,Hyderabad,APARTMENT,₹43.00 L,1000 sqft,"₹4,300/sqft",3 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:14
Naseeb Nagar,Hyderabad,Standalone Building,₹1.20 Cr,1800 sqft,"₹6,667/sqft",4 BHK,4,Apartment,Semi-Furnished,nobroker.in,2026-02-25 15:46:14
Chandrayangutta,Hyderabad,white house,₹40.00 L,1000 sqft,"₹4,000/sqft",3 BHK,3,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:14
Chandrayangutta,Hyderabad,Independent House,₹38.50 L,900 sqft,"₹4,278/sqft",3 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:14
Naseeb Nagar,Hyderabad,Independent House,₹26.50 L,495 sqft,"₹5,354/sqft",1 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:14
Moghalpura,Hyderabad,Independent House,₹4.00 Cr,800 sqft,"₹50,000/sqft",2 BHK,1,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:25
Moghalpura,Hyderabad,Independent House,₹35.00 L,600 sqft,"₹5,833/sqft",1 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:25
Moghalpura,Hyderabad,Ali residence,₹71.00 L,1760 sqft,"₹4,034/sqft",3 BHK,3,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:25
Moghalpura,Hyderabad,Madeena Tower,₹50.00 L,1000 sqft,"₹5,000/sqft",2 BHK,2,Apartment,NOT_FURNISHED,nobroker.in,2026-02-25 15:46:25
